,SN,ON_HOURS,NUM_OF_POWER_ONS,EXPECTED_MOTOR_ROTATIONS,SUPPOSED_MOTOR_ROTATIONS,ACTIVE_MILLING_HOURS,DAYS OFFLINE,DAYS SINCE VISIT,CATEGORY
5225,21110893,0.82,1.0,51.0,51.0,0.54,39.0,61.0,Technical
5226,21050582,1.94,1.0,813.0,54.0,1.66,56.0,58.0,Nontechnical
5227,21050651,9.93,1.0,963.0,945.0,5.61,69.0,76.0,Nontechnical
5228,21050719,2.66,1.0,888.0,932.0,2.26,81.0,81.0,Nontechnical
5229,18040234,1.84,1.0,495.0,495.0,0.35,91.0,95.0,Nontechnical
5230,18040255,9.98,1.0,216.0,216.0,0.15,45.0,307.0,Technical
5231,21110961,8.77,1.0,78.0,77.0,1.14,34.0,34.0,Technical
5232,19060416,1.76,1.0,63.0,63.0,0.34,31.0,31.0,Nontechnical
5233,18040174,9.98,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
5234,18040178,9.96,1.0,0.0,0.0,0.0,95.0,95.0,Nontechnical
5235,19060571,0.0,1.0,0.0,0.0,0.0,220.0,4.0,Technical
5236,21050719,4.75,1.0,0.0,992.0,4.25,272.0,73.0,Nontechnical
5237,21110961,9.93,1.0,332.0,332.0,0.44,34.0,34.0,Technical
5238,21050784,4.95,1.0,955.0,941.0,4.9,41.0,42.0,Technical
5239,19060535,5.04,1.0,98.0,99.0,4.42,44.0,83.0,Nontechnical
5240,21050584,9.02,1.0,76.0,76.0,2.75,51.0,69.0,Technical
5241,19060326,4.39,1.0,95.0,991.0,4.31,97.0,98.0,Nontechnical
5242,17020148,9.97,1.0,0.0,0.0,0.01,177.0,524.0,Nontechnical
5243,18040296,9.96,1.0,0.0,0.0,0.0,158.0,206.0,Technical
5244,21110979,0.35,1.0,86.0,221.0,0.26,51.0,11.0,Technical
5245,19060356,4.88,1.0,979.0,979.0,4.24,67.0,68.0,Nontechnical
5246,21050719,3.61,1.0,0.0,0.0,0.01,79.0,100.0,Nontechnical
5247,21050678,0.46,1.0,89.0,89.0,0.36,83.0,83.0,Nontechnical
5248,19060554,6.63,1.0,99.0,974.0,4.54,220.0,4.0,Technical
5249,19060554,9.89,1.0,96.0,49.0,1.16,220.0,4.0,Technical
5250,18040203,6.86,1.0,990.0,990.0,5.94,31.0,40.0,Nontechnical
5251,18040203,8.94,1.0,984.0,983.0,5.81,31.0,40.0,Nontechnical
5252,21050719,9.72,1.0,84.0,85.0,4.33,52.0,93.0,Nontechnical
5253,19060551,5.92,1.0,950.0,950.0,5.14,265.0,9.0,Nontechnical
5254,19060419,5.84,1.0,996.0,995.0,5.37,81.0,82.0,Technical
5255,21110860,5.54,1.0,5.0,5.0,1.93,147.0,364.0,Technical
5256,19060345,9.69,1.0,966.0,966.0,1.3,63.0,83.0,Nontechnical
5257,19060395,3.82,1.0,430.0,430.0,2.57,31.0,34.0,Technical
5258,18040271,8.36,1.0,0.0,0.0,0.0,31.0,148.0,Technical
5259,19060326,2.26,1.0,364.0,666.0,1.65,59.0,24.0,Nontechnical
5260,21050822,4.98,1.0,998.0,999.0,4.78,70.0,41.0,Technical
5261,18040293,9.96,1.0,79.0,483.0,0.43,158.0,206.0,Technical
5262,21050813,9.33,1.0,880.0,896.0,1.46,33.0,84.0,Technical
5263,18040304,1.89,1.0,6.0,6.0,0.02,46.0,46.0,Nontechnical
5264,21111028,5.15,1.0,974.0,975.0,4.43,68.0,240.0,Technical
5265,21050831,0.42,1.0,0.0,69.0,0.2,70.0,41.0,Technical
5266,19060551,3.67,1.0,998.0,957.0,3.15,45.0,74.0,Nontechnical
5267,19060395,8.46,1.0,2.0,9.0,2.24,31.0,34.0,Technical
5268,21050591,5.75,1.0,115.0,293.0,0.45,56.0,58.0,Nontechnical
5269,21050719,4.8,1.0,992.0,992.0,4.02,81.0,81.0,Nontechnical
5270,21050719,9.37,1.0,9896.0,9898.0,6.57,79.0,100.0,Nontechnical
5271,21050610,8.5,1.0,934.0,88.0,6.66,75.0,76.0,Nontechnical
5272,21111069,6.81,1.0,987.0,987.0,6.01,60.0,320.0,Technical
5273,21050581,3.56,1.0,0.0,0.0,0.0,89.0,89.0,Technical
5274,21050601,2.92,1.0,97.0,4.0,0.24,32.0,135.0,Technical
5275,21050719,5.67,1.0,0.0,935.0,4.22,272.0,73.0,Nontechnical
5276,19060415,5.68,1.0,959.0,947.0,2.94,31.0,31.0,Nontechnical
5277,21110993,9.92,1.0,97.0,98.0,0.36,62.0,87.0,Technical
5278,18040271,9.11,1.0,3089.0,3091.0,2.88,31.0,148.0,Technical
5279,18040178,9.93,1.0,0.0,0.0,0.0,73.0,74.0,Nontechnical
5280,19060571,3.62,1.0,3131.0,3131.0,2.89,475.0,545.0,Nontechnical
5281,19060551,5.4,1.0,985.0,985.0,4.83,36.0,72.0,Nontechnical
5282,18040178,9.96,1.0,0.0,0.0,0.01,177.0,524.0,Nontechnical
5283,21110979,6.92,1.0,0.0,0.0,0.01,51.0,11.0,Technical
5284,19060416,6.84,1.0,0.0,0.0,0.0,31.0,31.0,Nontechnical
5285,18040234,5.98,1.0,988.0,988.0,4.76,91.0,95.0,Nontechnical
5286,19060416,6.36,1.0,1998.0,1998.0,1.95,31.0,31.0,Nontechnical
5287,21111069,9.59,1.0,994.0,994.0,8.31,60.0,320.0,Technical
5288,21050831,0.52,1.0,0.0,988.0,0.5,70.0,41.0,Technical
5289,19060571,13.06,1.0,580.0,580.0,4.4,220.0,4.0,Technical
5290,21050719,8.39,1.0,898.0,899.0,6.9,81.0,81.0,Nontechnical
5291,21110993,0.35,1.0,4.0,4.0,0.03,62.0,87.0,Technical
5292,19060439,0.51,1.0,82.0,723.0,0.5,81.0,82.0,Technical
5293,19060334,2.87,1.0,85.0,702.0,2.15,59.0,24.0,Nontechnical
5294,19060363,7.4,1.0,0.0,94.0,1.79,107.0,49.0,Technical
5295,19060416,9.73,1.0,5.0,5.0,0.39,43.0,65.0,Technical
5296,19060555,3.41,1.0,676.0,676.0,3.36,74.0,46.0,Nontechnical
5297,21050615,5.79,1.0,0.0,0.0,0.02,75.0,76.0,Nontechnical
5298,19060395,4.1,1.0,75.0,75.0,1.87,31.0,34.0,Technical
5299,19060357,12.07,1.0,0.0,0.0,0.02,107.0,49.0,Technical
5300,21050719,9.99,1.0,5.0,5.0,0.14,79.0,100.0,Nontechnical
5301,21050678,0.25,1.0,7.0,7.0,0.2,83.0,83.0,Nontechnical
5302,21111040,1.01,1.0,36.0,50.0,0.32,37.0,3.0,Technical
5303,18040304,8.62,1.0,65.0,65.0,0.17,46.0,46.0,Nontechnical
5304,18040301,0.94,1.0,272.0,272.0,0.19,150.0,152.0,Technical
5305,19060557,9.97,1.0,996.0,999.0,7.97,220.0,4.0,Technical
5306,17010091,7.63,1.0,0.0,0.0,0.01,84.0,11.0,Nontechnical
5307,21050697,2.14,1.0,27.0,27.0,0.62,83.0,83.0,Nontechnical
5308,21050716,1.15,1.0,7.0,56.0,0.57,83.0,83.0,Nontechnical
5309,21050703,1.11,1.0,78.0,78.0,0.39,83.0,83.0,Nontechnical
5310,18040215,5.18,1.0,9.0,25.0,0.04,39.0,530.0,Nontechnical
5311,19060326,1.53,1.0,68.0,68.0,0.07,32.0,166.0,Nontechnical
5312,18040190,4.53,1.0,98.0,98.0,3.28,31.0,40.0,Nontechnical
5313,21050719,9.18,1.0,9130.0,9134.0,7.12,81.0,81.0,Nontechnical
5314,21110977,1.78,1.0,96.0,62.0,0.41,34.0,34.0,Technical
5315,18040254,3.3,1.0,854.0,855.0,3.02,158.0,206.0,Technical
5316,19060416,1.16,1.0,97.0,96.0,0.5,31.0,34.0,Technical
5317,19060419,1.75,1.0,0.0,0.0,0.02,33.0,14.0,Technical
5318,18040233,0.41,1.0,92.0,93.0,0.33,91.0,95.0,Nontechnical
5319,21050625,9.98,1.0,0.0,0.0,0.0,32.0,33.0,Technical
5320,21111016,5.49,1.0,79.0,79.0,4.08,68.0,240.0,Technical
5321,19060419,2.05,1.0,79.0,78.0,1.83,81.0,82.0,Technical
5322,18040304,1.5,1.0,25.0,26.0,0.12,35.0,89.0,Nontechnical
5323,18040245,8.88,1.0,62.0,62.0,0.42,45.0,307.0,Technical
5324,21111023,3.69,1.0,65.0,65.0,2.54,37.0,3.0,Technical
5325,21050719,9.83,1.0,965.0,966.0,7.94,81.0,81.0,Nontechnical
5326,21050589,6.22,1.0,84.0,85.0,0.12,56.0,58.0,Nontechnical
5327,18040304,0.34,1.0,86.0,64.0,0.32,35.0,89.0,Nontechnical
5328,19060395,3.82,1.0,918.0,918.0,2.57,31.0,34.0,Technical
5329,19060390,9.97,1.0,0.0,0.0,0.0,187.0,84.0,Nontechnical
5330,17020142,9.99,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
5331,19060315,9.92,1.0,57.0,86.0,0.13,61.0,81.0,Nontechnical
5332,21050615,2.37,1.0,0.0,0.0,0.0,32.0,33.0,Technical
5333,19060416,2.69,1.0,936.0,938.0,2.32,119.0,153.0,Technical
5334,21050719,4.67,1.0,907.0,961.0,0.67,81.0,81.0,Nontechnical
5335,18040255,5.66,1.0,863.0,863.0,3.08,45.0,307.0,Technical
5336,19060551,5.25,1.0,976.0,976.0,3.29,285.0,41.0,Nontechnical
5337,19060345,9.98,1.0,6.0,6.0,0.04,63.0,83.0,Nontechnical
5338,15020030,9.95,1.0,0.0,0.0,0.0,211.0,234.0,Nontechnical
5339,21111040,9.54,1.0,77.0,77.0,0.09,37.0,3.0,Technical
5340,18040178,6.35,1.0,416.0,416.0,0.33,73.0,74.0,Nontechnical
5341,19060395,1.93,1.0,963.0,963.0,1.82,31.0,34.0,Technical
5342,19060551,6.59,1.0,980.0,983.0,4.92,45.0,74.0,Nontechnical
5343,18040271,9.79,1.0,879.0,879.0,2.35,31.0,148.0,Technical
5344,17020151,9.91,1.0,9.0,9.0,0.32,177.0,524.0,Nontechnical
5345,15020030,9.94,1.0,0.0,0.0,0.0,211.0,234.0,Nontechnical
5346,21050601,4.26,1.0,977.0,977.0,3.69,60.0,61.0,Technical
5347,18040304,2.11,1.0,984.0,973.0,2.09,35.0,89.0,Nontechnical
5348,18040296,4.2,1.0,850.0,851.0,3.08,68.0,74.0,Nontechnical
5349,19060447,0.16,1.0,0.0,0.0,0.0,49.0,5.0,Nontechnical
5350,21111069,7.71,1.0,980.0,980.0,6.6,60.0,320.0,Technical
5351,19060416,3.58,1.0,931.0,948.0,2.74,119.0,153.0,Technical
5352,19060326,4.39,1.0,95.0,991.0,4.31,97.0,98.0,Nontechnical
5353,21050601,4.31,1.0,542.0,542.0,0.76,60.0,61.0,Technical
5354,21110903,0.59,1.0,63.0,63.0,0.07,39.0,61.0,Technical
5355,18040271,0.33,1.0,60.0,59.0,0.1,31.0,148.0,Technical
5356,18040269,3.27,1.0,138.0,138.0,1.35,55.0,283.0,Technical
5357,21111069,5.48,1.0,965.0,965.0,5.43,60.0,320.0,Technical
5358,21050601,7.57,1.0,52.0,52.0,0.15,32.0,135.0,Technical
5359,21111023,9.95,1.0,0.0,0.0,0.0,37.0,3.0,Technical
5360,18040296,9.96,1.0,0.0,3.0,0.01,118.0,328.0,Nontechnical
5361,21111069,5.37,1.0,2809.0,2809.0,3.72,147.0,98.0,Technical
5362,18040192,9.44,1.0,0.0,0.0,0.01,31.0,40.0,Nontechnical
5363,21050654,2.12,1.0,93.0,93.0,1.52,145.0,343.0,Nontechnical
5364,18040178,9.94,1.0,5.0,5.0,0.02,73.0,74.0,Nontechnical
5365,19060392,7.65,1.0,647.0,647.0,0.75,31.0,34.0,Technical
5366,18040234,9.95,1.0,88.0,88.0,0.1,91.0,95.0,Nontechnical
5367,18040304,23.9,1.0,4816.0,6226.0,8.79,46.0,46.0,Nontechnical
5368,21110979,5.06,1.0,0.0,0.0,0.01,51.0,11.0,Technical
5369,19060345,9.99,1.0,8.0,8.0,0.02,63.0,83.0,Nontechnical
5370,19060555,2.91,1.0,521.0,521.0,2.17,74.0,46.0,Nontechnical
5371,19060413,9.95,1.0,10.0,4.0,0.06,31.0,34.0,Technical
5372,19060551,0.26,1.0,6.0,22.0,0.05,140.0,41.0,Nontechnical
5373,21050584,9.76,1.0,58.0,58.0,0.84,51.0,69.0,Technical
5374,19060326,3.92,1.0,0.0,0.0,0.0,59.0,24.0,Nontechnical
5375,21050719,9.42,1.0,983.0,983.0,7.82,81.0,81.0,Nontechnical
5376,21110863,3.4,1.0,990.0,991.0,3.23,51.0,74.0,Technical
5377,21050582,9.92,1.0,0.0,0.0,0.0,89.0,89.0,Technical
5378,21050601,3.71,1.0,31.0,31.0,2.76,60.0,61.0,Technical
5379,19060324,9.97,1.0,0.0,0.0,0.0,43.0,76.0,Nontechnical
5380,21050716,0.66,1.0,274.0,283.0,0.28,83.0,83.0,Nontechnical
5381,19060551,4.91,1.0,954.0,954.0,3.38,45.0,74.0,Nontechnical
5382,21050719,2.13,1.0,933.0,933.0,2.07,272.0,73.0,Nontechnical
5383,18040271,9.99,1.0,99.0,99.0,0.73,31.0,148.0,Technical
5384,18040304,7.85,1.0,4755.0,4760.0,7.08,46.0,46.0,Nontechnical
5385,21050719,9.8,1.0,2.0,2.0,0.04,79.0,100.0,Nontechnical
5386,19060416,4.63,1.0,2.0,2.0,0.02,31.0,31.0,Nontechnical
5387,19060554,9.78,1.0,1934.0,1933.0,3.21,220.0,4.0,Technical
5388,21050645,0.43,1.0,86.0,86.0,0.21,32.0,33.0,Technical
5389,21050822,5.8,1.0,0.0,694.0,5.66,70.0,41.0,Technical
5390,18040178,9.94,1.0,0.0,0.0,0.01,546.0,524.0,Nontechnical
5391,19060364,3.13,1.0,941.0,941.0,2.92,187.0,84.0,Nontechnical
5392,19060416,6.17,1.0,0.0,0.0,0.0,31.0,31.0,Nontechnical
5393,18040234,7.88,1.0,944.0,944.0,4.88,91.0,95.0,Nontechnical
5394,21050625,9.99,1.0,0.0,0.0,0.01,32.0,33.0,Technical
5395,18040272,5.45,1.0,3844.0,3847.0,4.4,118.0,283.0,Technical
5396,19060447,2.62,1.0,899.0,896.0,1.34,50.0,9.0,Nontechnical
5397,17020148,6.49,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
5398,18040178,5.66,1.0,94.0,96.0,0.98,838.0,838.0,Nontechnical
5399,21050703,0.78,1.0,781.0,783.0,0.76,83.0,83.0,Nontechnical
5400,19060419,0.26,1.0,0.0,0.0,0.0,33.0,14.0,Technical
5401,21110979,0.07,1.0,4.0,4.0,0.02,37.0,3.0,Technical
5402,18040234,1.72,1.0,965.0,964.0,1.12,91.0,95.0,Nontechnical
5403,19060439,2.07,1.0,962.0,961.0,2.04,50.0,9.0,Nontechnical
5404,21110979,6.65,1.0,0.0,0.0,0.0,51.0,11.0,Technical
5405,19060345,9.95,1.0,3.0,3.0,0.01,63.0,83.0,Nontechnical
5406,19060416,0.19,1.0,41.0,77.0,0.15,119.0,153.0,Technical
5407,21111023,1.68,1.0,243.0,249.0,0.63,37.0,3.0,Technical
5408,17020142,6.97,1.0,0.0,0.0,0.01,177.0,524.0,Nontechnical
5409,19060356,1.6,1.0,913.0,914.0,1.47,67.0,68.0,Nontechnical
5410,19060557,1.46,1.0,344.0,344.0,1.28,74.0,46.0,Nontechnical
5411,18040304,9.82,1.0,98.0,65.0,0.44,35.0,89.0,Nontechnical
5412,21050719,9.96,1.0,0.0,0.0,0.0,76.0,76.0,Nontechnical
5413,19060345,9.94,1.0,9.0,9.0,0.05,63.0,83.0,Nontechnical
5414,19060356,1.0,1.0,1223.0,1224.0,0.98,67.0,68.0,Nontechnical
5415,21050601,2.92,1.0,97.0,4.0,0.24,32.0,135.0,Technical
5416,18040304,6.58,1.0,0.0,0.0,0.0,146.0,224.0,Nontechnical
5417,15020035,9.92,1.0,0.0,0.0,0.0,167.0,234.0,Nontechnical
5418,21111016,3.44,1.0,99.0,99.0,2.98,68.0,240.0,Technical
5419,18040271,1.02,1.0,89.0,90.0,0.79,39.0,349.0,Technical
5420,17020141,4.64,1.0,9.0,3301.0,4.2,167.0,55.0,Nontechnical
5421,19060411,6.52,1.0,0.0,6.0,0.01,31.0,34.0,Technical
5422,21111069,4.96,1.0,85.0,86.0,4.27,60.0,320.0,Technical
5423,18040233,8.7,1.0,97.0,97.0,4.81,91.0,95.0,Nontechnical
5424,19060395,9.99,1.0,9.0,9.0,0.3,31.0,34.0,Technical
5425,18040304,1.19,1.0,57.0,76.0,0.15,35.0,89.0,Nontechnical
5426,21110977,2.86,1.0,78.0,78.0,2.75,48.0,147.0,Technical
5427,21111040,1.62,1.0,14.0,14.0,0.03,37.0,3.0,Technical
5428,19060334,2.49,1.0,98.0,98.0,0.7,63.0,83.0,Nontechnical
5429,19060416,5.35,1.0,94.0,976.0,2.54,31.0,31.0,Nontechnical
5430,21110993,2.78,1.0,0.0,0.0,0.0,62.0,87.0,Technical
5431,21050692,0.46,1.0,89.0,89.0,0.36,83.0,83.0,Nontechnical
5432,21050783,2.86,1.0,2862.0,2862.0,2.54,264.0,14.0,Technical
5433,19060334,2.22,1.0,58.0,59.0,0.07,63.0,83.0,Nontechnical
5434,19060416,1.0,1.0,64.0,64.0,0.73,31.0,31.0,Nontechnical
5435,21050651,9.93,1.0,6739.0,6793.0,7.1,45.0,47.0,Nontechnical
5436,21111023,5.81,1.0,2788.0,2788.0,2.21,37.0,3.0,Technical
5437,21050719,9.93,1.0,975.0,977.0,7.78,81.0,81.0,Nontechnical
5438,21050851,5.07,1.0,0.0,0.0,0.0,62.0,423.0,Technical
5439,18040273,4.02,1.0,914.0,938.0,3.75,118.0,283.0,Technical
5440,21110860,1.46,1.0,75.0,75.0,0.44,147.0,364.0,Technical
5441,18040304,5.42,1.0,990.0,992.0,4.88,46.0,46.0,Nontechnical
5442,21050697,0.56,1.0,97.0,97.0,0.17,83.0,83.0,Nontechnical
5443,21050601,7.03,1.0,91.0,91.0,2.63,60.0,61.0,Technical
5444,21050584,5.92,1.0,98.0,98.0,4.0,51.0,69.0,Technical
5445,18040245,9.94,1.0,0.0,0.0,0.0,47.0,544.0,Nontechnical
5446,21050822,8.06,1.0,8469.0,8470.0,7.88,70.0,41.0,Technical
5447,21110979,2.28,1.0,0.0,0.0,0.0,51.0,11.0,Technical
5448,19060363,1.06,1.0,988.0,988.0,0.7,107.0,49.0,Technical
5449,18040245,2.74,1.0,1351.0,2124.0,1.7,158.0,206.0,Technical
5450,21050776,2.19,1.0,872.0,872.0,2.11,264.0,14.0,Technical
5451,18040298,8.67,1.0,922.0,922.0,3.56,46.0,46.0,Nontechnical
5452,19060571,0.65,1.0,0.0,0.0,0.0,298.0,75.0,Nontechnical
5453,21050601,2.74,1.0,80.0,942.0,2.73,32.0,135.0,Technical
5454,21050719,8.59,1.0,914.0,915.0,6.9,81.0,81.0,Nontechnical
5455,21050653,2.71,1.0,951.0,951.0,2.57,43.0,43.0,Technical
5456,19060390,3.42,1.0,982.0,982.0,3.38,187.0,84.0,Nontechnical
5457,21050697,4.96,1.0,986.0,986.0,4.11,83.0,83.0,Nontechnical
5458,19060491,3.29,1.0,853.0,853.0,3.25,263.0,88.0,Nontechnical
5459,19060326,4.39,1.0,810.0,810.0,4.31,97.0,98.0,Nontechnical
5460,21050584,5.5,1.0,71.0,71.0,2.21,51.0,69.0,Technical
5461,21050589,0.88,1.0,64.0,64.0,0.5,56.0,58.0,Nontechnical
5462,21050654,2.55,1.0,84.0,84.0,0.76,145.0,343.0,Nontechnical
5463,19060347,6.93,1.0,732.0,740.0,0.78,243.0,294.0,Nontechnical
5464,21111069,8.57,1.0,98.0,98.0,7.51,60.0,320.0,Technical
5465,19060563,9.82,1.0,7727.0,7726.0,5.92,298.0,75.0,Nontechnical
5466,21050601,4.07,1.0,850.0,848.0,2.4,60.0,61.0,Technical
5467,21110979,3.14,1.0,70.0,98.0,1.17,51.0,11.0,Technical
5468,19060395,0.07,1.0,4.0,4.0,0.01,31.0,34.0,Technical
5469,18040190,1.14,1.0,0.0,0.0,0.01,31.0,40.0,Nontechnical
5470,18040215,0.5,1.0,53.0,53.0,0.21,31.0,40.0,Nontechnical
5471,19060326,9.97,1.0,7.0,7.0,0.01,32.0,166.0,Nontechnical
5472,21050710,3.29,1.0,915.0,915.0,1.98,149.0,73.0,Technical
5473,18040215,9.97,1.0,0.0,0.0,0.0,154.0,74.0,Nontechnical
5474,19060324,4.75,1.0,56.0,56.0,0.04,186.0,511.0,Technical
5475,21110979,6.92,1.0,0.0,0.0,0.01,51.0,11.0,Technical
5476,18040271,8.49,1.0,8.0,8.0,1.26,31.0,148.0,Technical
5477,21050582,3.35,1.0,79.0,79.0,0.18,56.0,58.0,Nontechnical
5478,17010091,4.45,1.0,0.0,0.0,0.0,84.0,11.0,Nontechnical
5479,21050822,9.93,1.0,2.0,2.0,0.06,70.0,41.0,Technical
5480,18040304,0.38,1.0,92.0,85.0,0.26,61.0,81.0,Nontechnical
5481,18040272,3.02,1.0,940.0,940.0,2.99,118.0,283.0,Technical
5482,21050851,0.16,1.0,0.0,0.0,0.0,62.0,423.0,Technical
5483,19060416,7.38,1.0,967.0,967.0,4.47,31.0,34.0,Technical
5484,19060551,6.66,1.0,81.0,82.0,6.29,140.0,41.0,Nontechnical
5485,21110977,4.72,1.0,0.0,0.0,0.0,34.0,34.0,Technical
5486,21050823,4.52,1.0,94.0,94.0,0.94,70.0,41.0,Technical
5487,19060392,0.07,1.0,5.0,5.0,0.01,81.0,7.0,Nontechnical
5488,18040215,9.95,1.0,0.0,0.0,0.0,154.0,74.0,Nontechnical
5489,21111040,0.24,1.0,1.0,0.0,0.0,37.0,3.0,Technical
5490,21050599,4.57,1.0,979.0,953.0,2.86,75.0,76.0,Nontechnical
5491,21050651,9.74,1.0,4395.0,4399.0,2.97,45.0,47.0,Nontechnical
5492,19060395,1.44,1.0,8.0,8.0,0.83,31.0,34.0,Technical
5493,19060427,1.15,1.0,922.0,924.0,1.04,43.0,65.0,Technical
5494,19060334,1.55,1.0,113.0,389.0,1.3,59.0,24.0,Nontechnical
5495,19060307,0.67,1.0,305.0,305.0,0.56,61.0,81.0,Nontechnical
5496,19060326,9.98,1.0,0.0,0.0,0.0,32.0,166.0,Nontechnical
5497,21050675,1.64,1.0,519.0,519.0,1.27,145.0,343.0,Nontechnical
5498,21111069,9.08,1.0,984.0,984.0,6.02,60.0,320.0,Technical
5499,21050660,3.48,1.0,981.0,981.0,3.28,93.0,41.0,Technical
5500,21050719,8.15,1.0,920.0,920.0,8.02,81.0,81.0,Nontechnical
5501,21050719,6.85,1.0,944.0,944.0,5.98,81.0,81.0,Nontechnical
5502,18040173,9.96,1.0,1.0,1.0,0.03,177.0,524.0,Nontechnical
5503,18040178,5.73,1.0,0.0,0.0,0.0,67.0,76.0,Nontechnical
5504,19060416,0.43,1.0,309.0,310.0,0.36,31.0,31.0,Nontechnical
5505,18040255,9.98,1.0,216.0,216.0,0.15,45.0,307.0,Technical
5506,21050678,2.4,1.0,92.0,560.0,0.7,83.0,83.0,Nontechnical
5507,21050716,0.79,1.0,90.0,90.0,0.68,83.0,83.0,Nontechnical
5508,21110989,4.65,1.0,998.0,999.0,1.25,62.0,87.0,Technical
5509,21050601,9.98,1.0,0.0,0.0,0.0,32.0,135.0,Technical
5510,18040296,9.94,1.0,992.0,971.0,7.66,158.0,206.0,Technical
5511,19060411,6.96,1.0,921.0,926.0,0.83,31.0,34.0,Technical
5512,21050581,6.15,1.0,2.0,2.0,10.27,270.0,511.0,Technical
5513,21110979,9.68,1.0,1.0,1.0,0.04,51.0,11.0,Technical
5514,21050719,9.95,1.0,2.0,4.0,0.35,52.0,93.0,Nontechnical
5515,21050651,8.54,1.0,969.0,969.0,1.1,45.0,47.0,Nontechnical
5516,18040301,9.97,1.0,968.0,971.0,4.32,46.0,46.0,Nontechnical
5517,19060551,2.92,1.0,593.0,593.0,1.18,45.0,74.0,Nontechnical
5518,21050719,9.32,1.0,7260.0,7260.0,8.03,81.0,81.0,Nontechnical
5519,19060427,1.55,1.0,910.0,917.0,1.51,43.0,65.0,Technical
5520,18040245,7.33,1.0,73.0,73.0,0.4,45.0,307.0,Technical
5521,21050654,1.35,1.0,371.0,371.0,0.91,145.0,343.0,Nontechnical
5522,19060395,3.82,1.0,918.0,918.0,2.57,31.0,34.0,Technical
5523,18040245,0.14,1.0,54.0,54.0,0.11,45.0,307.0,Technical
5524,21110977,5.82,1.0,77.0,77.0,2.56,32.0,32.0,Technical
5525,19060324,2.51,1.0,918.0,926.0,1.0,37.0,42.0,Nontechnical
5526,18040190,5.77,1.0,25.0,99.0,4.77,31.0,40.0,Nontechnical
5527,18040234,0.76,1.0,4.0,4.0,0.18,91.0,95.0,Nontechnical
5528,21111028,4.56,1.0,974.0,975.0,2.72,68.0,240.0,Technical
5529,19060334,3.29,1.0,838.0,870.0,3.05,59.0,24.0,Nontechnical
5530,19060315,9.15,1.0,0.0,4.0,0.0,61.0,81.0,Nontechnical
5531,18040255,3.98,1.0,409.0,409.0,0.23,45.0,307.0,Technical
5532,21110993,9.62,1.0,72.0,78.0,1.12,62.0,87.0,Technical
5533,21110979,4.04,1.0,0.0,0.0,0.0,51.0,11.0,Technical
5534,19060491,2.92,1.0,0.0,0.0,0.0,263.0,577.0,Nontechnical
5535,18040255,1.7,1.0,476.0,476.0,0.27,45.0,307.0,Technical
5536,19060551,4.86,1.0,4720.0,4721.0,4.5,45.0,74.0,Nontechnical
5537,19060345,9.98,1.0,2.0,2.0,0.02,63.0,83.0,Nontechnical
5538,21050719,9.92,1.0,962.0,979.0,8.69,81.0,81.0,Nontechnical
5539,19060347,5.4,1.0,2258.0,4.0,2.38,243.0,294.0,Nontechnical
5540,21050719,4.86,1.0,990.0,991.0,3.33,124.0,5.0,Technical
5541,18040178,7.05,1.0,0.0,0.0,0.0,95.0,95.0,Nontechnical
5542,21050813,5.84,1.0,4.0,8.0,0.03,33.0,84.0,Technical
5543,21050601,3.23,1.0,2134.0,2133.0,2.98,60.0,61.0,Technical
5544,21111040,3.8,1.0,992.0,993.0,2.33,37.0,3.0,Technical
5545,18040181,9.58,1.0,3005.0,3005.0,3.68,73.0,74.0,Nontechnical
5546,21050654,3.62,1.0,92.0,92.0,6.06,43.0,43.0,Technical
5547,18040274,6.96,1.0,968.0,968.0,4.49,158.0,206.0,Technical
5548,21050784,3.68,1.0,916.0,916.0,3.64,41.0,42.0,Technical
5549,19060571,0.0,1.0,0.0,0.0,0.0,220.0,4.0,Technical
5550,18040296,5.82,1.0,77.0,77.0,2.56,31.0,32.0,Nontechnical
5551,18040178,9.95,1.0,1.0,1.0,0.02,95.0,95.0,Nontechnical
5552,21050610,9.94,1.0,0.0,0.0,0.0,75.0,76.0,Nontechnical
5553,17020148,9.94,1.0,0.0,0.0,0.0,177.0,524.0,Nontechnical
5554,21050678,1.12,1.0,9.0,75.0,0.63,83.0,83.0,Nontechnical
5555,21110977,8.49,1.0,8.0,8.0,1.26,34.0,34.0,Technical
5556,21050730,0.96,1.0,774.0,777.0,0.55,39.0,69.0,Technical
5557,18040304,8.32,1.0,2.0,2.0,0.02,46.0,46.0,Nontechnical
5558,18040304,0.67,1.0,95.0,668.0,0.64,35.0,89.0,Nontechnical
5559,21110977,2.02,1.0,992.0,971.0,1.71,32.0,32.0,Technical
5560,21050615,9.94,1.0,0.0,0.0,0.01,75.0,76.0,Nontechnical
5561,19060395,5.27,1.0,69.0,68.0,2.89,31.0,34.0,Technical
5562,21050601,9.98,1.0,0.0,0.0,0.0,32.0,135.0,Technical
5563,21110993,5.81,1.0,95.0,99.0,1.99,62.0,87.0,Technical
5564,21110979,3.91,1.0,532.0,531.0,1.04,51.0,11.0,Technical
